"type","value","slug","date_created"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T20:34:07.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T22:02:09.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-31T11:07:39.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:21:35.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T14:13:23.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:22.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:17.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:31:40.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T16:33:40.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:18:46.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T14:06:24.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:28.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:20:25.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:53:32.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T15:37:39.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:53.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:28.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:20:21.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:50.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T14:37:42.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:15:57.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:28:43.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T17:51:43.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:43.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:51.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T18:39:40.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T16:39:49.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:33:02.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T15:06:57.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:12:02.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:49:25.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T18:53:31.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:19:35.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T21:29:52.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:07:38.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:38:05.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:16:40.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:01:06.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:24:46.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:24.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T17:48:03.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:57.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:10:21.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:17.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T18:48:52.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:35:00.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:59.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:24:14.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:59.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T22:32:58.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:11.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:21.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:52.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:39.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:24.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:34:16.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T16:49:03.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:08.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T17:40:53.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:06:12.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:29.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T19:15:32.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T14:37:27.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:17.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:41.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-31T11:47:25.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:00.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T16:23:34.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:36.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:14.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:02:36.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:49:06.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T16:33:59.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T18:38:56.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:08.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:19:35.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:11:58.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:18.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:08:41.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T11:56:06.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:47.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:11.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:49.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:18.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:47:37.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:11:37.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:41.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T20:43:08.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T20:41:42.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:16:11.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:12.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:30:52.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:33:25.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T16:44:59.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T18:04:56.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T16:49:29.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T17:37:53.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:11:38.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T19:58:18.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:29.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:57.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:21:59.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:11:09.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-31T05:59:32.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T19:08:59.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:04.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:11:56.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T18:39:53.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T14:48:11.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:56.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:11:02.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:24:18.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:23:45.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:54.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T17:26:44.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T14:39:02.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:53.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T22:44:14.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:22.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:23:15.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:12.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:58.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:26.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:21:41.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:49.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:47:19.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:31.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:34:15.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:13.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:53.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:44.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T18:00:28.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:46.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:09.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:19:19.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T18:37:51.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:18:54.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T20:07:29.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:48.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:52:12.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:27.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T18:22:13.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T18:43:01.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:13:31.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:11:07.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:03.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-31T04:21:19.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:26:28.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:27.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-31T06:32:06.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:25.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:28:20.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:01:51.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:42:16.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T15:15:23.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:30:31.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:32:20.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T14:04:21.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:57.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:26:30.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T15:30:32.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:53:13.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T19:44:50.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:45.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:16:32.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:13:48.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:15:16.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:22:40.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:15:05.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T16:49:16.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:57.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:33.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:11.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T16:06:26.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T15:43:43.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:50:38.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:12:54.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:35.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:12:01.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:11:39.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:36:44.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:41.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:16:08.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T14:30:42.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-31T06:13:08.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T19:55:06.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T14:08:36.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T16:47:50.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:42.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:34:58.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:12:44.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:54.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:14:05.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:24:34.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:38.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T15:04:59.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:08:09.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:18.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T14:52:21.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:33:08.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T15:39:59.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:38.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:38:46.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:39:46.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:38.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:05.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:41:55.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:23:07.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:12.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:37:31.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:11:20.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:28.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:16:11.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:18.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:37:29.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:53.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T14:39:03.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-31T07:31:23.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:18:52.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:23.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:47:03.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T22:47:02.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:30:09.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:11:39.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T18:47:45.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:53.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:11:43.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:59:07.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:27:09.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:59.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:36:26.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T16:44:59.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T15:03:44.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:14:30.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:53.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:24:59.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:26.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:24:14.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:15.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T14:23:16.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:22.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:42:46.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:24:41.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:12:05.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:15:12.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:49.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:14:09.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:17.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:12:10.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T19:50:02.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-31T11:07:38.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:11:32.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:40:22.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:27.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T20:22:24.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T19:52:25.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T19:17:42.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:20.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:47:12.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T15:31:15.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:09.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T18:36:14.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T17:31:52.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:41.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:13:53.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:32.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:04:39.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T16:14:20.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:15.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:02:06.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:55.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:32.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T16:37:31.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:33:11.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T17:12:17.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T14:49:15.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:08.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T16:07:37.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:33:37.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:11:40.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:11:42.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:52.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T14:49:41.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:11:11.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:39:19.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:27.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T17:11:08.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:55:54.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:02:14.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T14:30:54.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:59.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:20.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:05:47.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:22:37.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:09.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:53:21.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:55:45.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:22:02.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:43:39.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:46.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:20.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:02:22.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:27.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T16:56:30.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:43:27.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:46.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:15.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:26:58.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:08.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:11:34.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:10.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T17:22:06.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:45:42.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:43.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:12:53.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:11:00.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T14:39:55.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T20:41:02.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T11:38:09.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:09:07.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:40.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:12.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:11:24.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:14:30.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T16:38:59.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T15:30:34.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:33.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:08:40.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T13:51:34.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:13:33.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T12:10:16.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T18:38:13.000Z"
"MASCLETA",4,"septima-jornada-mascletaes","2025-03-30T18:21:54.000Z"
